timestamp,socket_0,socket_0_TSENT,socket_0_TSENTSEC,socket_0_TTHSENTSEC,socket_0_TTHSENT,socket_status_0,TMSG,TOSEND,SENT,TMSGSEC,TTHMSGSEC,AVG,THtotalsent,ackSent,state,globalState,THloss
48,0,576832,0,0.00,5283.25,2,576832,0,576832,0,0.00,110.07,5283.25,0,0.00,8.00,0.00
49,0,576832,0,0.00,5283.25,2,576832,0,576832,0,0.00,107.82,5283.25,0,0.00,8.00,0.00
50,0,576832,0,0.00,5283.25,2,576832,0,576832,0,0.00,105.67,5283.25,0,0.00,8.00,0.00
51,0,576832,0,0.00,5283.25,2,576832,0,576832,0,0.00,103.59,5283.25,0,0.00,8.00,0.00
52,0,608832,32000,293.09,5576.35,2,608832,0,608832,32000,293.09,107.24,5576.35,0,0.00,8.00,0.00
53,0,608832,0,0.00,5576.35,2,608832,0,608832,0,0.00,105.21,5576.35,0,0.00,8.00,0.00
54,0,608832,0,0.00,5576.35,2,608832,0,608832,0,0.00,103.27,5576.35,0,0.00,8.00,0.00
55,0,608832,0,0.00,5576.35,2,608832,0,608832,0,0.00,101.39,5576.35,0,0.00,8.00,0.00
56,0,608832,0,0.00,5576.35,2,608832,0,608832,0,0.00,99.58,5576.35,0,0.00,8.00,0.00
57,0,608832,0,0.00,5576.35,2,608832,0,608832,0,0.00,97.83,5576.35,0,0.00,8.00,0.00
58,0,608832,0,0.00,5576.35,2,608832,0,608832,0,0.00,96.14,5576.35,0,0.00,8.00,0.00
59,0,608832,0,0.00,5576.35,2,608832,0,608832,0,0.00,94.51,5576.35,0,0.00,8.00,0.00
60,0,608832,0,0.00,5576.35,2,608832,0,608832,0,0.00,92.94,5576.35,0,0.00,8.00,0.00
61,0,608832,0,0.00,5576.35,2,608832,0,608832,0,0.00,91.42,5576.35,0,0.00,8.00,0.00
62,0,614003,5171,47.36,5623.71,2,621733,7730,614003,5171,47.36,90.70,5623.71,0,0.00,8.00,0.00
63,0,614003,0,0.00,5623.71,2,631847,17844,614003,0,0.00,89.27,5623.71,0,0.00,8.00,0.00
64,0,615799,1796,16.45,5640.16,2,638120,22321,615799,1796,16.45,88.13,5640.16,0,0.00,8.00,0.00
65,0,624031,8232,75.40,5715.55,2,643736,19705,624031,8232,75.40,87.93,5715.55,0,0.00,8.00,0.00
66,0,630045,6014,55.08,5770.64,2,648285,18240,630045,6014,55.08,87.43,5770.64,0,0.00,8.00,0.00
67,0,630045,0,0.00,5770.64,2,651796,21751,630045,0,0.00,86.13,5770.64,0,0.00,8.00,0.00
68,0,630045,0,0.00,5770.64,2,654782,24737,630045,0,0.00,84.86,5770.64,0,0.00,8.00,0.00
69,0,633769,3724,34.11,5804.75,2,657678,23909,633769,3724,34.11,84.13,5804.75,0,0.00,8.00,0.00
70,0,639881,6112,55.98,5860.73,2,660734,20853,639881,6112,55.98,83.72,5860.73,0,0.00,8.00,0.00
71,0,646887,7006,64.17,5924.90,2,664237,17350,646887,7006,64.17,83.45,5924.90,0,0.00,8.00,0.00
72,0,655879,8992,82.36,6007.25,2,668733,12854,655879,8992,82.36,83.43,6007.25,0,0.00,8.00,0.00
73,0,679361,23482,215.07,6222.33,2,680474,1113,679361,23482,215.07,85.24,6222.33,0,0.00,8.00,0.00
