timestamp,socket_0,socket_0_TSENT,socket_0_TSENTSEC,socket_0_TTHSENTSEC,socket_0_TTHSENT,socket_status_0,TMSG,TOSEND,SENT,TMSGSEC,TTHMSGSEC,AVG,THtotalsent,ackSent,state,globalState,THloss
48,0,469277,21010,192.43,4298.15,2,469277,0,469277,21010,192.43,89.54,4298.15,0,0.00,8.00,0.00
49,0,490294,21017,192.50,4490.65,2,490294,0,490294,21017,192.50,91.65,4490.65,0,0.00,8.00,0.00
50,0,516775,26481,242.54,4733.19,2,516775,0,516775,26481,242.54,94.66,4733.19,0,0.00,8.00,0.00
51,0,544564,27789,254.52,4987.71,2,544564,0,544564,27789,254.52,97.80,4987.71,0,0.00,8.00,0.00
52,0,576320,31756,290.86,5278.57,2,576320,0,576320,31756,290.86,101.51,5278.57,0,0.00,8.00,0.00
53,0,576320,0,0.00,5278.57,2,576320,0,576320,0,0.00,99.60,5278.57,0,0.00,8.00,0.00
54,0,576320,0,0.00,5278.57,2,576320,0,576320,0,0.00,97.75,5278.57,0,0.00,8.00,0.00
55,0,595855,19535,178.92,5457.49,2,602474,6619,595855,19535,178.92,99.23,5457.49,0,0.00,8.00,0.00
56,0,608355,12500,114.49,5571.98,2,608355,0,608355,12500,114.49,99.50,5571.98,0,0.00,8.00,0.00
57,0,608355,0,0.00,5571.98,2,608355,0,608355,0,0.00,97.75,5571.98,0,0.00,8.00,0.00
58,0,608355,0,0.00,5571.98,2,608355,0,608355,0,0.00,96.07,5571.98,0,0.00,8.00,0.00
59,0,608355,0,0.00,5571.98,2,608355,0,608355,0,0.00,94.44,5571.98,0,0.00,8.00,0.00
60,0,608355,0,0.00,5571.98,2,608355,0,608355,0,0.00,92.87,5571.98,0,0.00,8.00,0.00
61,0,608355,0,0.00,5571.98,2,608355,0,608355,0,0.00,91.34,5571.98,0,0.00,8.00,0.00
62,0,608355,0,0.00,5571.98,2,608355,0,608355,0,0.00,89.87,5571.98,0,0.00,8.00,0.00
63,0,608355,0,0.00,5571.98,2,608355,0,608355,0,0.00,88.44,5571.98,0,0.00,8.00,0.00
64,0,608355,0,0.00,5571.98,2,608355,0,608355,0,0.00,87.06,5571.98,0,0.00,8.00,0.00
65,0,608355,0,0.00,5571.98,2,608355,0,608355,0,0.00,85.72,5571.98,0,0.00,8.00,0.00
66,0,612558,4203,38.50,5610.47,2,621738,9180,612558,4203,38.50,85.01,5610.47,0,0.00,8.00,0.00
67,0,640394,27836,254.95,5865.43,2,640394,0,640394,27836,254.95,87.54,5865.43,0,0.00,8.00,0.00
68,0,640394,0,0.00,5865.43,2,640394,0,640394,0,0.00,86.26,5865.43,0,0.00,8.00,0.00
69,0,640394,0,0.00,5865.43,2,640394,0,640394,0,0.00,85.01,5865.43,0,0.00,8.00,0.00
70,0,672300,31906,292.23,6157.65,2,672300,0,672300,31906,292.23,87.97,6157.65,0,0.00,8.00,0.00
71,0,704357,32057,293.61,6451.27,2,704357,0,704357,32057,293.61,90.86,6451.27,0,0.00,8.00,0.00
72,0,736394,32037,293.43,6744.70,2,736394,0,736394,32037,293.43,93.68,6744.70,0,0.00,8.00,0.00
73,0,746285,9891,90.59,6835.29,2,746285,0,746285,9891,90.59,93.63,6835.29,0,0.00,8.00,0.00
74,0,768394,22109,202.50,7037.79,2,768394,0,768394,22109,202.50,95.11,7037.79,0,0.00,8.00,0.00
75,0,800394,32000,293.09,7330.88,2,800394,0,800394,32000,293.09,97.75,7330.88,0,0.00,8.00,0.00
76,0,800394,0,0.00,7330.88,2,800394,0,800394,0,0.00,96.46,7330.88,0,0.00,8.00,0.00
77,0,800394,0,0.00,7330.88,2,800394,0,800394,0,0.00,95.21,7330.88,0,0.00,8.00,0.00
78,0,800394,0,0.00,7330.88,2,800394,0,800394,0,0.00,93.99,7330.88,0,0.00,8.00,0.00
79,0,800394,0,0.00,7330.88,2,800394,0,800394,0,0.00,92.80,7330.88,0,0.00,8.00,0.00
80,0,800394,0,0.00,7330.88,2,800394,0,800394,0,0.00,91.64,7330.88,0,0.00,8.00,0.00
81,0,800394,0,0.00,7330.88,2,800394,0,800394,0,0.00,90.50,7330.88,0,0.00,8.00,0.00
82,0,807939,7545,69.11,7399.98,2,821425,13486,807939,7545,69.11,90.24,7399.98,0,0.00,8.00,0.00
83,0,807939,0,0.00,7399.98,2,829736,21797,807939,0,0.00,89.16,7399.98,0,0.00,8.00,0.00
84,0,812871,4932,45.17,7445.16,2,835334,22463,812871,4932,45.17,88.63,7445.16,0,0.00,8.00,0.00
85,0,823731,10860,99.47,7544.62,2,840764,17033,823731,10860,99.47,88.76,7544.62,0,0.00,8.00,0.00
86,0,833827,10096,92.47,7637.10,2,845812,11985,833827,10096,92.47,88.80,7637.10,0,0.00,8.00,0.00
87,0,935506,101679,931.29,8568.38,2,935506,0,935506,101679,931.29,98.49,8568.38,0,0.00,8.00,0.00
88,0,960493,24987,228.86,8797.24,2,960493,0,960493,24987,228.86,99.97,8797.24,0,0.00,8.00,0.00
89,0,964244,3751,34.36,8831.60,2,964244,0,964244,3751,34.36,99.23,8831.60,0,0.00,8.00,0.00
90,0,992438,28194,258.23,9089.83,2,992438,0,992438,28194,258.23,101.00,9089.83,0,0.00,8.00,0.00
91,0,992438,0,0.00,9089.83,2,992438,0,992438,0,0.00,99.89,9089.83,0,0.00,8.00,0.00
