batchTime;numRecords;processingDelay;schedulingDelay;
1617248528000;189756;2345;172
1617248530000;193526;2619;515
1617248532000;180658;1679;1149
1617248534000;155302;2093;829
1617248536000;156390;1585;919
1617248538000;175553;1859;504
1617248540000;158889;1846;366
1617248542000;178782;2239;211
1617248544000;171051;1713;450
1617248546000;160576;1637;161
1617248548000;218974;2074;0
1617248550000;154534;2753;374
1617248552000;202865;1931;1142
1617248554000;191082;2301;1078
1617248556000;123641;1428;1378
1617248558000;186142;1846;793
1617248560000;148705;1848;651
1617248562000;162030;2239;497
1617248564000;160509;1723;740
1617248566000;155908;1649;462
1617248568000;156775;2311;112
1617248570000;178334;3124;413
1617248572000;154276;1605;1542
1617248574000;156035;1664;1077
1617248576000;98415;1548;814
1617248578000;164443;1638;363
1617248580000;137389;1519;0
1617248582000;212562;2020;1
1617248584000;144874;1721;67
1617248586000;241521;2414;0
1617248588000;133927;1534;713
1617248590000;181130;2285;242
1617248592000;175493;1997;516
1617248594000;158503;1579;531
1617248596000;161019;1558;110
1617248598000;223540;1776;0
1617248600000;248950;2302;1
1617248602000;157999;1645;759
1617248604000;237772;2257;406
1617248606000;194137;2140;659
1617248608000;188490;2763;798
1617248610000;189675;2529;1566
1617248612000;195361;1852;1895
1617248614000;100373;1595;1946
1617248616000;186060;2521;1045
1617248618000;122660;1435;1983
1617248620000;81117;1082;1496
1617248622000;152082;1733;527
1617248624000;105072;1315;312
1617248626000;183204;1591;0
1617248628000;163408;1586;0
1617248630000;269961;3289;0
1617248632000;124010;2109;1748
1617248634000;243124;3000;1592
1617248636000;160887;1633;2488
1617248638000;77788;1089;2491
1617248640000;110810;1369;1580
1617248642000;164645;1627;820
1617248644000;94124;1733;567
1617248646000;161253;1793;309
1617248648000;133055;1536;102
1617248650000;190252;2325;0
1617248652000;137045;1544;462
1617248654000;167583;1576;9
1617248656000;210088;1843;0
1617248658000;258364;2112;0
1617248660000;136511;1451;563
1617248662000;235531;2609;11
1617248664000;194400;2043;621
1617248666000;179024;1754;663
1617248668000;179696;1782;419
1617248670000;182603;3471;199
1617248672000;172557;1701;1671
1617248674000;227938;2134;1153
1617248676000;88675;1509;1505
1617248678000;203159;2014;945
1617248680000;131510;1603;1029
1617248682000;121732;1420;625
1617248684000;166411;1688;51
1617248686000;193566;1713;0
1617248688000;241585;1945;0
1617248690000;135742;3060;410
1617248692000;233087;2483;1468
1617248694000;247535;2230;1956
1617248696000;134308;1532;1701
1617248698000;95971;1320;1717
1617248700000;204934;2392;776
1617248702000;107511;1520;1430
1617248704000;125447;1425;948
1617248706000;146948;1522;372
1617248708000;176167;1565;0
1617248710000;149351;2137;0
1617248712000;217219;1994;136
1617248714000;164574;1698;131
1617248716000;235023;1972;0
1617248718000;153097;1564;303
1617248720000;266505;2756;0
1617248722000;151983;1577;1158
1617248724000;179279;2346;734
1617248726000;182566;1936;1082
1617248728000;166609;1969;993
1617248730000;148917;2400;982
1617248732000;163590;2617;1385
1617248734000;149047;1570;1998
1617248736000;111624;1389;1572
1617248738000;138827;1509;848
1617248740000;116736;1398;466
1617248742000;186783;1754;1
1617248744000;127498;1435;129
1617248746000;233081;2040;0
1617248748000;140429;1471;113
1617248750000;252245;2700;0
1617248752000;151167;2032;788
1617248754000;185628;2015;816
1617248756000;171210;1746;837
1617248758000;148574;2092;573
1617248760000;170424;2247;673
1617248762000;160599;1691;918
1617248764000;139342;1596;599
1617248766000;156667;1657;208
1617248768000;200806;1763;0
1617248770000;148291;2142;150
1617248772000;215347;2040;289
1617248774000;169831;1661;332
1617248776000;178783;1685;1
1617248778000;240995;2404;1
1617248780000;169671;1648;600
1617248782000;206904;2000;245
1617248784000;195903;1982;245
1617248786000;199192;2477;228
1617248788000;196212;1996;701
1617248790000;177713;2729;700
1617248792000;168368;1701;1430
1617248794000;178991;1832;1128
1617248796000;131389;1512;962
1617248798000;171128;1680;468
1617248800000;164684;2049;155
1617248802000;183251;2210;177
1617248804000;169888;1689;416
1617248806000;161167;1675;103
1617248808000;223163;1914;0
1617248810000;152502;2192;207
1617248812000;219041;2074;395
1617248814000;168040;1750;473
1617248816000;169328;1809;170
1617248818000;185866;2874;33
1617248820000;173679;1673;907
1617248822000;175571;1958;577
1617248824000;158293;1630;537
1617248826000;178609;2240;168
1617248828000;179636;1738;408
1617248830000;168379;2599;146
1617248832000;186213;1939;745
1617248834000;169666;1899;678
1617248836000;146644;1788;580
1617248838000;175227;2108;371
1617248840000;159657;1592;479
1617248842000;157690;1559;68
1617248844000;223189;1944;1
1617248846000;159799;1661;87
1617248848000;264554;2138;0
1617248850000;153344;2144;398
1617248852000;223550;2090;543
1617248854000;192010;1950;634
1617248856000;166764;2590;584
1617248858000;184070;2119;1174
1617248860000;182851;2136;1290
1617248862000;125656;1434;1425
1617248864000;153215;1569;858
1617248866000;149648;1688;433
1617248868000;166327;1764;118
1617248870000;206915;2473;0
1617248872000;149169;1545;885
1617248874000;180057;1731;429
1617248876000;172421;2106;160
1617248878000;192683;1924;267
1617248880000;149165;1486;191
1617248882000;189030;1668;0
1617248884000;187759;1727;0
1617248886000;166405;1730;77
1617248888000;271404;2120;0
1617248890000;152812;2434;428
1617248892000;227871;2173;861
1617248894000;208884;2834;1038
1617248896000;132011;1761;1865
1617248898000;234444;2214;1214
1617248900000;130608;1532;1680
1617248902000;125677;1852;985
1617248904000;145003;1620;1230
1617248906000;138750;1465;849
1617248908000;134681;1456;312
1617248910000;202481;2420;1
1617248912000;143548;1596;698
1617248914000;174246;1896;292
1617248916000;167448;1945;189
1617248918000;169693;1650;133
1617248920000;213922;1906;1
1617248922000;162549;1692;190
1617248924000;254199;2010;0
1617248926000;157377;1679;388
1617248928000;226327;2125;48
1617248930000;198901;2524;193
1617248932000;189813;2560;719
1617248934000;146811;1687;1279
1617248936000;153664;1608;963
1617248938000;141953;1508;571
1617248940000;162239;1773;81
1617248942000;212131;1862;0
1617248944000;145195;1588;219
1617248946000;214908;1847;0
1617248948000;112196;1395;139
1617248950000;142530;2282;0
1617248952000;55353;1215;342
1617248954000;158333;1520;0
1617248956000;180253;1642;0
1617248958000;209886;2488;0
1617248960000;175604;1876;738
1617248962000;198985;2071;605
1617248964000;171133;2989;687
1617248966000;136618;1960;1672
1617248968000;214594;2243;1396
1617248970000;108234;1976;1725
1617248972000;121196;1367;1421
1617248974000;157845;1682;806
1617248976000;82925;1242;903
1617248978000;158266;1642;145
1617248980000;159917;1562;0
1617248982000;207169;1991;1
1617248984000;102811;1478;401
1617248986000;138702;1898;0
1617248988000;114098;1906;263
1617248990000;188283;2869;183
1617248992000;134156;1661;1054
1617248994000;119767;1618;714
1617248996000;135537;1620;333
1617248998000;200304;1989;0
1617249000000;97091;1392;446
1617249002000;220241;2025;0
1617249004000;106690;1489;394
1617249006000;250791;3485;0
1617249008000;73350;1203;1910
1617249010000;196359;2722;641
1617249012000;76473;1206;1836
1617249014000;138264;1469;595
1617249016000;82444;1325;506
1617249018000;173944;2045;0
1617249020000;94588;1446;399
1617249022000;179771;1778;0
1617249024000;100596;1478;133
1617249026000;208656;2089;1
1617249028000;100993;1496;204
1617249030000;175577;2402;0
1617249032000;116942;1667;623
1617249034000;97383;1358;292
1617249036000;114129;1247;0
1617249038000;114945;1369;0
1617249040000;182018;1645;0
1617249042000;209973;1943;0
1617249044000;176985;1769;112
1617249046000;258134;2082;0
1617249048000;97237;1971;441
1617249050000;125172;2353;432
1617249052000;88527;1588;789
1617249054000;67604;1503;379
1617249056000;175185;1798;0
1617249058000;78754;1300;221
1617249060000;203286;2068;0
1617249062000;94870;1422;129
1617249064000;200498;2125;1
1617249066000;105446;1558;178
1617249068000;202826;2296;1
1617249070000;106460;2195;542
1617249072000;155388;1845;705
1617249074000;141845;3488;580
1617249076000;123388;1628;2069
1617249078000;156843;1825;1698
1617249080000;118106;2761;1300
1617249082000;114580;1622;2227
1617249084000;124892;1806;1902
1617249086000;136860;2613;1225
1617249088000;88177;1276;2051
1617249090000;89651;2061;1576
1617249092000;121312;1639;1517
1617249094000;104526;2074;1105
1617249096000;65390;1165;1373
1617249098000;122383;1605;538
1617249100000;93413;2141;144
1617249102000;130468;2779;282
1617249104000;107331;1565;1056
1617249106000;87345;2351;627
1617249108000;105818;1587;980
1617249110000;107637;2767;566
1617249112000;94763;1452;1333
1617249114000;115167;2175;786
1617249116000;85655;1220;961
1617249118000;111718;1594;180
1617249120000;144210;2035;0
1617249122000;96955;1544;334
1617249124000;145639;1669;0
1617249126000;95928;1576;51
1617249128000;188755;2074;0
1617249130000;88513;1919;230
1617249132000;115942;1616;148
1617249134000;109064;1373;0
1617249136000;144353;1683;0
1617249138000;159406;2057;1
1617249140000;124744;2547;450
1617249142000;70642;1243;994
1617249144000;42837;1159;239
1617249146000;127696;1441;0
1617249148000;116425;1348;0
1617249150000;95748;1867;0
1617249152000;209080;2020;0
1617249154000;114522;1492;394
1617249156000;249215;2236;0
1617249158000;88582;1455;657
1617249160000;181581;1921;110
1617249162000;144139;1639;31
1617249164000;205452;2075;0
1617249166000;140386;1709;266
1617249168000;190155;2225;0
1617249170000;163935;2356;224
1617249172000;171454;1835;578
1617249174000;154027;2255;416
1617249176000;134760;2613;671
1617249178000;118897;1588;1282
1617249180000;109875;1547;854
1617249182000;111910;1561;417
1617249184000;118860;1883;1
1617249186000;146254;1538;1
1617249188000;45013;1878;0
1617249190000;246912;3830;0
1617249192000;92948;1431;2237
1617249194000;102741;1541;1668
1617249196000;98897;1391;1007
1617249198000;46393;1284;602
1617249200000;116569;1421;0
1617249202000;74941;1772;0
1617249204000;131339;1604;97
1617249206000;136845;1558;0
1617249208000;152457;1589;1
1617249210000;140813;2552;0
1617249212000;137752;2364;926
1617249214000;169797;1834;1286
1617249216000;122561;1512;1120
1617249218000;134328;1572;634
1617249220000;153477;1644;207
1617249222000;186884;2188;0
1617249224000;145861;1675;551
1617249226000;176923;2319;222
1617249228000;166775;1847;543
1617249230000;156775;2251;392
1617249232000;128884;2031;642
1617249234000;128507;1550;670
1617249236000;146553;3100;222
1617249238000;133463;1615;1322
1617249240000;143061;1640;935
1617249242000;97467;1308;571
1617249244000;177858;1775;0
1617249246000;72586;1716;194
1617249248000;221527;2119;0
1617249250000;30246;2190;581
1617249252000;41857;1195;768
1617249254000;39694;1181;1
1617249256000;51198;1138;0
1617249258000;108891;1388;1
1617249260000;145785;2315;0
1617249262000;138795;1753;307
1617249264000;125822;1967;68
1617249266000;106362;1752;36
1617249268000;111747;1642;0
1617249270000;167208;2656;0
1617249272000;85915;1433;1107
1617249274000;163727;1864;537
1617249276000;116159;1600;404
1617249278000;141141;2027;2
1617249280000;145401;2660;30
1617249282000;128250;1557;691
1617249284000;137305;1924;218
1617249286000;137931;1841;167
1617249288000;144147;1924;13
1617249290000;205209;2748;1
1617249292000;67769;1172;1211
1617249294000;133045;2654;381
1617249296000;118754;2207;1035
1617249298000;78960;1279;1242
1617249300000;68281;1173;502
1617249302000;112856;1408;0
1617249304000;128776;1414;0
1617249306000;157306;1554;0
1617249308000;128982;1507;0
1617249310000;183044;2527;0
1617249312000;179793;2343;749
1617249314000;185485;2319;1092
1617249316000;144618;2013;1410
1617249318000;142105;1672;1396
1617249320000;141121;1643;1093
1617249322000;129022;1572;737
1617249324000;137739;1738;308
1617249326000;137449;2318;35
1617249328000;151298;1993;363
1617249330000;138060;2239;360
1617249332000;135124;1654;593
1617249334000;133287;2015;244
1617249336000;141724;1646;258
1617249338000;188886;3081;0
1617249340000;78009;1582;1523
1617249342000;156780;2033;1008
1617249344000;81943;2971;1135
1617249346000;110451;1536;2109
1617249348000;145218;1910;1643
1617249350000;100392;2108;1359
1617249352000;116308;1586;1537
1617249354000;120559;1607;1015
1617249356000;72350;1259;856
1617249358000;128059;1660;115
1617249360000;138327;1657;1
1617249362000;101063;1381;0
1617249364000;109982;1166;0
1617249366000;151390;1452;1
1617249368000;208429;1886;1
1617249370000;231767;2670;1
1617249372000;136574;1680;1059
1617249374000;174028;1894;743
1617249376000;153452;1765;632
1617249378000;152315;1906;402
1617249380000;117985;1629;304
1617249382000;167537;1774;0
1617249384000;79334;1396;236
1617249386000;201758;2127;1
1617249388000;132893;3007;284
1617249390000;215063;2816;1294
1617249392000;217334;2161;2103
1617249394000;85891;1104;2269
1617249396000;120129;1527;1375
1617249398000;146238;1657;898
1617249400000;125443;1521;552
1617249402000;148280;2038;79
1617249404000;157170;1677;115
1617249406000;180022;1736;0
1617249408000;148420;1748;45
1617249410000;240649;2723;0
1617249412000;135259;1772;1024
1617249414000;146111;1732;807
1617249416000;129491;1678;526
1617249418000;136258;1629;219
1617249420000;189518;1814;0
1617249422000;120712;1553;172
1617249424000;143188;1667;1
1617249426000;150991;2606;0
1617249428000;139952;2002;1060
1617249430000;183570;3295;1062
1617249432000;118286;1891;2355
1617249434000;125089;1569;2247
1617249436000;109833;1680;1812
1617249438000;118198;1541;1096
1617249440000;114566;1514;966
1617249442000;79156;1251;546
1617249444000;106166;1620;0
1617249446000;205767;2687;0
1617249448000;93320;1288;1169
1617249450000;154706;2330;454
1617249452000;139726;1653;778
1617249454000;127696;1472;439
1617249456000;197274;2072;0
1617249458000;102814;1445;518
1617249460000;181002;1853;0
1617249462000;117141;1303;0
1617249464000;183476;1798;1
1617249466000;96969;1588;0
1617249468000;131618;1539;1
1617249470000;129912;2243;0
1617249472000;137397;1747;400
1617249474000;149017;1782;148
1617249476000;261866;3209;0
1617249478000;140514;1673;1616
1617249480000;246600;2380;1129
1617249482000;112667;1572;1708
1617249484000;105821;1589;1009
1617249486000;72578;1378;868
1617249488000;96223;1530;246
1617249490000;107960;2159;0
1617249492000;104573;1582;468
1617249494000;87365;1482;50
1617249496000;168064;1772;0
1617249498000;131725;1690;0
1617249500000;152753;2576;66
1617249502000;164209;1964;639
1617249504000;138687;2664;598
1617249506000;136410;1957;1270
1617249508000;148100;2099;1224
1617249510000;101969;2752;1324
1617249512000;122041;1671;2075
1617249514000;123951;1621;1748
1617249516000;98097;1812;1068
1617249518000;93663;1998;1178
1617249520000;120738;1712;1179
1617249522000;94098;1456;889
1617249524000;96714;1546;348
1617249526000;156485;1662;0
1617249528000;67163;1981;81
1617249530000;147173;2315;63
1617249532000;68407;1202;333
1617249534000;130714;1442;0
1617249536000;116336;1427;0
1617249538000;112795;1361;1
1617249540000;163492;1686;1
1617249542000;202736;2124;0
1617249544000;155386;1906;323
1617249546000;166737;1858;244
1617249548000;135249;1645;103
1617249550000;183275;2604;0
1617249552000;97044;1382;869
1617249554000;111018;1512;254
1617249556000;127506;1557;0
1617249558000;143312;2093;0
1617249560000;159394;1931;490
1617249562000;155652;1705;418
1617249564000;148461;1755;126
1617249566000;204749;1955;1
1617249568000;133774;1645;362
1617249570000;192472;2760;10
1617249572000;156484;1685;770
1617249574000;110359;1798;456
1617249576000;122100;1659;234
1617249578000;206743;1922;1
1617249580000;86341;1512;371
1617249582000;242644;2205;1
1617249584000;70070;1318;647
1617249586000;182180;1917;0
1617249588000;122979;1722;0
1617249590000;115029;2260;214
1617249592000;169116;1717;486
1617249594000;150212;1666;204
1617249596000;171333;1878;0
1617249598000;70805;1272;388
1617249600000;252723;2349;1
1617249602000;121793;1393;524
1617249604000;249079;1907;0
1617249606000;85460;1204;344
1617249608000;188156;1918;0
1617249610000;181208;2172;0
1617249612000;117694;1611;631
1617249614000;194254;2002;236
1617249616000;166063;2023;245
1617249618000;177843;1899;266
1617249620000;170667;1792;166
1617249622000;175771;1889;1
1617249624000;223907;1963;0
1617249626000;149004;1670;347
1617249628000;211627;2068;21
1617249630000;185427;2565;88
1617249632000;195868;1957;653
1617249634000;176811;1852;611
1617249636000;164115;1682;462
1617249638000;183167;1768;145
1617249640000;243350;2161;0
1617249642000;108456;1453;594
1617249644000;211647;2005;47
1617249646000;161366;1675;52
1617249648000;232984;2078;0
1617249650000;153446;2829;297
1617249652000;212390;1966;1126
1617249654000;198682;2097;1094
1617249656000;125502;1433;1185
1617249658000;187595;1869;624
1617249660000;162144;1597;491
1617249662000;172663;1701;85
1617249664000;231310;2061;0
1617249666000;161125;1614;366
1617249668000;205574;2028;0
1617249670000;158463;3047;28
1617249672000;164921;1899;1074
1617249674000;153604;1706;976
1617249676000;128523;1751;679
1617249678000;168487;1749;431
1617249680000;158099;1626;181
1617249682000;207129;1849;0
1617249684000;152914;1662;176
1617249686000;256254;2295;0
1617249688000;124034;1475;638
1617249690000;174486;2324;114
1617249692000;139610;1651;436
1617249694000;117149;1902;89
1617249696000;156693;1762;0
1617249698000;181073;1726;0
1617249700000;141994;2042;1
1617249702000;202708;2150;42
1617249704000;143958;1872;192
1617249706000;159762;2293;66
1617249708000;113876;1576;347
1617249710000;193521;2578;0
1617249712000;101808;1404;1013
1617249714000;135167;1644;418
1617249716000;143613;1666;61
1617249718000;147918;1658;0
1617249720000;141563;1605;0
1617249722000;137806;1745;11
1617249724000;207638;2484;0
1617249726000;157460;1834;739
1617249728000;176388;1968;568
1617249730000;163043;2379;541
1617249732000;164621;1796;917
1617249734000;154431;1881;716
1617249736000;123540;1688;596
1617249738000;137868;1724;284
1617249740000;136751;1732;9
1617249742000;202504;2478;0
1617249744000;136680;1801;710
1617249746000;178519;2045;524
1617249748000;151647;1748;569
1617249750000;123711;2268;311
1617249752000;132032;2026;586
1617249754000;135742;1684;612
1617249756000;113824;1633;293
1617249758000;198032;3128;0
1617249760000;81214;1318;1581
1617249762000;160492;1927;781
1617249764000;93705;1508;825
1617249766000;122216;1730;333
1617249768000;129449;1751;62
1617249770000;154680;2317;0
1617249772000;83852;1167;632
1617249774000;144158;1350;0
1617249776000;185131;2329;0
1617249778000;171381;1785;529
1617249780000;185603;1965;302
1617249782000;172305;2042;275
1617249784000;182483;1875;318
1617249786000;141910;1547;195
1617249788000;178753;1698;0
1617249790000;130951;2079;0
1617249792000;72654;1269;518
1617249794000;178428;1886;0
1617249796000;144537;1883;191
1617249798000;178478;1882;73
1617249800000;222271;2047;0
1617249802000;94012;1391;504
1617249804000;215387;2113;1
1617249806000;57405;1251;534
1617249808000;165385;1623;0
1617249810000;151868;2098;0
1617249812000;93636;1519;528
1617249814000;134031;1650;44
1617249816000;147634;1563;0
1617249818000;163190;1620;0
1617249820000;160761;2372;0
1617249822000;166689;2161;371
1617249824000;126734;1672;536
1617249826000;123687;1663;208
1617249828000;168510;1907;0
1617249830000;120903;2846;297
1617249832000;186583;2113;1144
1617249834000;173991;2004;1255
1617249836000;107838;1561;1261
1617249838000;155468;1972;819
1617249840000;139554;2239;795
1617249842000;131418;1742;1032
1617249844000;136967;1607;778
1617249846000;122907;1883;383
1617249848000;148362;2078;262
1617249850000;136893;2892;345
1617249852000;133856;1635;1232
1617249854000;131478;1802;868
1617249856000;108603;1471;672
1617249858000;139941;1695;144
1617249860000;165605;1737;0
1617249862000;130286;1929;111
1617249864000;183084;2066;42
1617249866000;147510;2218;107
1617249868000;164820;1818;326
1617249870000;148711;2427;146
1617249872000;162921;1873;572
1617249874000;148586;2616;444
1617249876000;144707;1984;1062
1617249878000;150321;1757;1044
1617249880000;114585;1467;803
1617249882000;139141;1662;268
1617249884000;208677;2190;0
1617249886000;98005;1434;633
1617249888000;175878;1944;67
1617249890000;144068;2951;11
1617249892000;168043;3099;964
1617249894000;155377;2000;2060
1617249896000;97605;1691;2061
1617249898000;97981;1497;1754
1617249900000;103111;1455;949
1617249902000;72907;1557;703
1617249904000;104528;1453;221
1617249906000;103712;1298;0
1617249908000;134550;2268;0
1617249910000;127889;2202;284
1617249912000;133861;1705;490
1617249914000;115636;1523;198
1617249916000;167664;1659;0
1617249918000;199463;2060;0
1617249920000;125162;1712;532
1617249922000;183016;1982;237
1617249924000;154168;1845;226
1617249926000;166475;1789;67
1617249928000;201571;1905;0
1617249930000;147897;2970;278
1617249932000;202275;2093;1248
1617249934000;193594;2086;1341
1617249936000;75547;1132;1426
1617249938000;110140;2453;559
1617249940000;123293;1570;1002
1617249942000;110485;1457;581
1617249944000;120251;1501;39
1617249946000;174756;1822;0
1617249948000;165724;1925;0
1617249950000;94113;1980;398
1617249952000;159029;1789;380
1617249954000;97425;1438;169
1617249956000;181107;1708;0
1617249958000;168730;1590;0
1617249960000;236459;2074;1
1617249962000;102636;1308;549
1617249964000;251616;2147;0
1617249966000;118751;1387;521
1617249968000;251369;2294;0
1617249970000;97469;1876;728
1617249972000;196057;1901;599
1617249974000;170585;1779;505
1617249976000;140611;1650;276
1617249978000;239269;2088;1
1617249980000;105157;1337;544
1617249982000;240844;2097;0
1617249984000;119071;1397;491
1617249986000;268148;2187;1
1617249988000;97315;1267;619
1617249990000;247166;2697;0
1617249992000;114905;1354;1069
1617249994000;153113;1496;447
1617249996000;235573;1881;0
1617249998000;117431;1380;352
1617250000000;269239;2337;0
1617250002000;118969;1319;611
1617250004000;218349;2001;0
1617250006000;97280;1250;475
1617250008000;216823;2310;0
1617250010000;106523;2020;567
1617250012000;150302;1721;587
1617250014000;139920;1560;305
1617250016000;198535;1904;0
1617250018000;139236;1534;295
1617250020000;235562;2002;1
1617250022000;141089;1926;357
1617250024000;211753;2842;282
1617250026000;171182;2255;1128
1617250028000;146635;1531;1383
1617250030000;144109;2362;898
1617250032000;142629;1556;1272
1617250034000;159473;1664;830
1617250036000;129026;1391;495
1617250038000;238993;1989;0
1617250040000;84931;1219;337
1617250042000;177440;1771;0
1617250044000;156084;1647;0
1617250046000;107217;1576;99
1617250048000;183076;1843;0
1617250050000;83057;1994;49
1617250052000;146182;1691;43
1617250054000;88908;1417;0
1617250056000;233159;2227;0
1617250058000;165408;2652;488
1617250060000;190624;2016;1142
1617250062000;172368;1861;1158
1617250064000;121418;1496;1016
1617250066000;170910;1751;514
1617250068000;155007;1628;265
1617250070000;199550;2610;0
1617250072000;130153;1652;1023
1617250074000;104846;1523;681
1617250076000;68108;1384;199
1617250078000;102940;1511;0
1617250080000;103644;1533;1
1617250082000;166156;1953;0
1617250084000;108262;1945;137
1617250086000;168264;1893;80
1617250088000;117651;1878;0
1617250090000;205537;3021;0
1617250092000;128163;2614;1418
1617250094000;155431;1815;2032
1617250096000;136132;1695;1849
1617250098000;88420;1424;1126
1617250100000;109010;1545;861
1617250102000;80887;1611;509
1617250104000;118845;1906;120
1617250106000;85250;2097;29
1617250108000;93587;1863;124
1617250110000;83606;2040;1
1617250112000;95386;1604;41
1617250114000;125466;1594;0
1617250116000;136292;1625;0
1617250118000;158002;1936;1
1617250120000;134305;1683;347
1617250122000;165085;2044;28
1617250124000;156322;1921;47
1617250126000;158707;1989;0
1617250128000;161231;1963;1
1617250130000;152141;3071;0
1617250132000;112949;1440;1070
1617250134000;103628;1370;512
1617250136000;166203;1551;1
1617250138000;189049;1738;0
1617250140000;102666;1430;213
1617250142000;187633;1818;1
1617250144000;95085;1482;0
1617250146000;175005;1669;1
1617250148000;126214;377;1
1617250150000;163355;308;0
1617250152000;655675;243;0
1617250154000;447343;207;0
1617250156000;0;736;0
1617250158000;0;764;0
1617250160000;0;898;0
