batchTime;numRecords;processingDelay;schedulingDelay;
1613948744000;197792;1701;0
1613948746000;234778;3169;0
1613948748000;153620;1404;1521
1613948750000;165997;1524;923
1613948752000;152799;1431;449
1613948754000;253136;2192;1
1613948756000;143991;1588;472
1613948758000;221850;1987;59
1613948760000;190060;1782;41
1613948762000;254065;2592;0
1613948764000;170070;1626;834
1613948766000;187948;2070;462
1613948768000;165704;1535;527
1613948770000;133305;1494;63
1613948772000;146481;1404;1
1613948774000;187436;1561;0
1613948776000;219039;1807;0
1613948778000;279485;3613;0
1613948780000;172860;1555;1826
1613948782000;304797;2463;1110
1613948784000;122569;1756;1845
1613948786000;185617;3914;1338
1613948788000;186466;1690;3488
1613948790000;97921;1364;3203
1613948792000;113576;1294;2568
1613948794000;107057;1315;1863
1613948796000;130591;1481;871
1613948798000;76071;1147;660
1613948800000;173116;1518;0
1613948802000;152087;2150;1
1613948804000;174095;1855;293
1613948806000;137306;2190;141
1613948808000;133853;1313;330
1613948810000;164700;1607;0
1613948812000;193441;1626;0
1613948814000;185576;1479;0
1613948816000;178580;1616;0
1613948818000;153709;1389;1
1613948820000;169331;2824;0
1613948822000;264918;2097;818
1613948824000;222677;3056;918
1613948826000;156023;2660;1975
1613948828000;218643;1846;2618
1613948830000;153118;1631;2480
1613948832000;114776;1218;2110
1613948834000;137876;1394;1321
1613948836000;151481;1530;724
1613948838000;155078;1530;255
1613948840000;194528;1634;1
1613948842000;133901;1314;1
1613948844000;178990;1808;0
1613948846000;229458;4298;1
1613948848000;173541;1429;2530
1613948850000;172533;2002;1959
1613948852000;155030;1377;1595
1613948854000;121935;1230;1339
1613948856000;176374;1572;569
1613948858000;175676;1566;139
1613948860000;243837;1646;0
1613948862000;229049;1737;0
1613948864000;295529;2294;0
1613948866000;210532;2461;602
1613948868000;261629;1970;1064
1613948870000;196942;1707;1034
1613948872000;178365;2370;739
1613948874000;192160;1684;1115
1613948876000;200708;2199;796
1613948878000;164616;1611;996
1613948880000;157535;1774;603
1613948882000;174087;1662;377
1613948884000;187823;1994;38
1613948886000;190160;2668;35
1613948888000;158359;1517;708
1613948890000;134701;1432;220
1613948892000;175488;1466;1
1613948894000;144964;1297;0
1613948896000;237794;1629;1
1613948898000;279374;2024;0
1613948900000;233955;1818;61
1613948902000;334024;2933;0
1613948904000;191322;1635;1186
1613948906000;220212;3506;852
1613948908000;129374;1395;2359
1613948910000;119877;1275;1753
1613948912000;223510;2280;815
1613948914000;122557;1950;1292
1613948916000;160939;1520;1259
1613948918000;169521;1513;777
1613948920000;139238;1486;289
1613948922000;223932;2043;1
1613948924000;120155;1576;236
1613948926000;199676;2946;0
1613948928000;141586;1241;1153
1613948930000;176983;1402;398
1613948932000;217976;1794;1
1613948934000;194079;1528;12
1613948936000;243090;1708;0
1613948938000;287665;1868;0
1613948940000;217059;1940;0
1613948942000;360585;2600;0
1613948944000;182976;2854;951
1613948946000;240442;3190;1804
1613948948000;305005;2292;2747
1613948950000;92370;2461;3249
1613948952000;118812;1559;3744
1613948954000;133426;1343;3304
1613948956000;210733;1765;2441
1613948958000;46329;967;2413
1613948960000;112666;1243;1380
1613948962000;150668;1826;621
1613948964000;104699;1327;449
1613948966000;179560;2810;0
1613948968000;120529;1200;1000
1613948970000;144560;1343;198
1613948972000;164308;1290;0
1613948974000;175157;1398;0
1613948976000;247427;1804;0
1613948978000;282028;2025;1
1613948980000;195508;1670;236
1613948982000;322390;2080;0
1613948984000;189006;1653;415
1613948986000;275588;2463;58
1613948988000;242387;2270;528
1613948990000;221065;2981;796
1613948992000;208568;1818;1775
1613948994000;236444;1996;1376
1613948996000;128773;1286;1570
1613948998000;182953;1576;799
1613949000000;115093;1273;458
1613949002000;228846;1907;1
1613949004000;160506;1608;34
1613949006000;186876;2993;0
1613949008000;121863;1361;1039
1613949010000;156139;1399;407
1613949012000;240543;1719;0
1613949014000;215608;1623;1
1613949016000;247884;1991;0
1613949018000;218879;2271;365
1613949020000;234219;1811;636
1613949022000;218072;2357;449
1613949024000;210232;2060;802
1613949026000;219273;3099;869
1613949028000;182584;1730;1970
1613949030000;187503;1556;1693
1613949032000;160981;1576;1142
1613949034000;145642;1356;828
1613949036000;169061;1602;182
1613949038000;225528;1705;0
1613949040000;203868;2197;0
1613949042000;228659;2028;546
1613949044000;247166;2002;571
1613949046000;217498;2057;572
1613949048000;223034;1768;633
1613949050000;215248;1574;400
1613949052000;205474;1596;0
1613949054000;235167;1642;1
1613949056000;297783;1795;0
1613949058000;261680;3675;1
1613949060000;188927;1787;1976
1613949062000;289911;2731;1757
1613949064000;137286;1617;2279
1613949066000;141047;2721;2105
1613949068000;170590;1587;2828
1613949070000;192844;1648;2417
1613949072000;157385;1501;2064
1613949074000;123210;1321;1557
1613949076000;171864;2733;876
1613949078000;163560;1604;1619
1613949080000;178962;2006;1179
1613949082000;100226;1314;1231
1613949084000;169959;1613;545
1613949086000;145370;1871;149
1613949088000;179853;1717;25
1613949090000;194319;1498;1
1613949092000;185385;1542;1
1613949094000;262614;1834;0
1613949096000;247799;3127;1
1613949098000;223426;3159;1443
1613949100000;280096;2079;2609
1613949102000;152615;1449;2688
1613949104000;140682;1507;2133
1613949106000;154972;1892;1641
1613949108000;196816;1779;1440
1613949110000;101265;1336;1316
1613949112000;149908;1506;651
1613949114000;158625;1573;158
1613949116000;208685;1712;0
1613949118000;200645;2249;1
1613949120000;195140;1839;559
1613949122000;211304;1848;397
1613949124000;191313;1773;246
1613949126000;213114;3196;18
1613949128000;211440;1701;1213
1613949130000;177617;1518;916
1613949132000;148952;1617;438
1613949134000;193117;1686;46
1613949136000;209253;1834;0
1613949138000;190968;1900;0
1613949140000;241823;2145;0
1613949142000;143527;1657;440
1613949144000;236413;2011;111
1613949146000;175991;2693;125
1613949148000;187208;1581;816
1613949150000;182680;1575;399
1613949152000;160128;1564;1
1613949154000;198504;1486;0
1613949156000;264381;1973;0
1613949158000;264984;1891;1
1613949160000;285942;2033;0
1613949162000;237827;1909;332
1613949164000;281140;1964;243
1613949166000;254281;3632;205
1613949168000;261877;1788;1835
1613949170000;304007;1929;1380
1613949172000;97045;1250;1516
1613949174000;151887;1561;807
1613949176000;214996;1761;369
1613949178000;189139;1601;126
1613949180000;266017;2589;0
1613949182000;176757;2141;754
1613949184000;232657;2011;896
1613949186000;187836;2872;909
1613949188000;164655;1462;1769
1613949190000;251992;2064;996
1613949192000;105921;1844;1307
1613949194000;189970;1687;1152
1613949196000;195319;1718;839
1613949198000;135218;1404;556
1613949200000;246376;1896;0
1613949202000;145682;1503;290
1613949204000;277651;1920;1
1613949206000;150765;1928;127
1613949208000;258973;1847;55
1613949210000;223448;1714;0
1613949212000;224042;1767;27
1613949214000;316734;1984;0
1613949216000;202424;1961;232
1613949218000;296582;2031;194
1613949220000;237380;2092;225
1613949222000;247469;2288;309
1613949224000;248405;1903;603
1613949226000;196885;2131;509
1613949228000;227126;1949;635
1613949230000;200792;1710;591
1613949232000;192636;1649;299
1613949234000;267386;1933;0
1613949236000;162115;1433;299
1613949238000;285823;1855;0
1613949240000;172334;1523;20
1613949242000;287979;1874;0
1613949244000;259483;1772;0
1613949246000;225889;3076;61
1613949248000;296668;1904;1052
1613949250000;261814;2022;1018
1613949252000;179695;1480;1066
1613949254000;231100;1697;545
1613949256000;254460;1881;243
1613949258000;215150;1643;121
1613949260000;329233;2451;0
1613949262000;207174;1699;666
1613949264000;260793;1805;362
1613949266000;224370;2822;171
1613949268000;264877;1757;992
1613949270000;243440;1735;751
1613949272000;202913;1783;483
1613949274000;264934;1901;265
1613949276000;231979;1753;163
1613949278000;294195;1888;1
1613949280000;218372;1719;211
1613949282000;356634;2259;0
1613949284000;199171;1700;626
1613949286000;277841;3739;327
1613949288000;240868;1695;2064
1613949290000;169754;1489;1759
1613949292000;132484;1331;1038
1613949294000;176159;1367;580
1613949296000;247746;2328;0
1613949298000;184362;1493;716
1613949300000;240642;1643;209
1613949302000;273365;1650;1
1613949304000;288018;1754;0
1613949306000;248560;2533;75
1613949308000;214156;1718;610
1613949310000;224120;2110;333
1613949312000;160299;1519;443
1613949314000;263402;1800;1
1613949316000;161572;1553;189
1613949318000;296977;2114;0
1613949320000;167171;1536;291
1613949322000;305140;1974;1
1613949324000;169217;1846;216
1613949326000;274171;2523;60
1613949328000;185674;1612;579
1613949330000;193851;1631;193
1613949332000;256800;1807;1
1613949334000;186579;1595;42
1613949336000;294783;1917;0
1613949338000;188188;1666;6
1613949340000;314541;2124;0
1613949342000;152623;1484;221
1613949344000;299476;2241;0
1613949346000;142399;4374;363
1613949348000;209663;2605;2738
1613949350000;226001;1949;3340
1613949352000;197939;1820;3293
1613949354000;68748;1116;3110
1613949356000;122899;1486;2209
1613949358000;152506;1635;1711
1613949360000;127852;1471;1207
1613949362000;105927;1630;805
1613949364000;154107;1690;448
1613949366000;134406;2824;133
1613949368000;158541;1484;956
1613949370000;150236;1367;446
1613949372000;161124;1445;0
1613949374000;133853;1449;0
1613949376000;179830;1639;0
1613949378000;214735;1928;0
1613949380000;175691;1815;43
1613949382000;265191;2167;0
1613949384000;154388;1724;459
1613949386000;221628;2996;182
1613949388000;190277;1959;1159
1613949390000;160769;1736;1138
1613949392000;144962;1718;876
1613949394000;159415;2466;589
1613949396000;159347;1736;1054
1613949398000;145905;1634;792
1613949400000;137979;1688;425
1613949402000;164697;1846;111
1613949404000;190191;2671;1
1613949406000;141259;2123;1048
1613949408000;167860;1771;1173
1613949410000;137175;1495;942
1613949412000;134697;1482;437
1613949414000;200517;1768;0
1613949416000;122977;1537;116
1613949418000;218646;2005;1
1613949420000;127336;1503;72
1613949422000;204694;2300;0
1613949424000;168566;1820;295
1613949426000;174721;2762;115
1613949428000;179444;1914;874
1613949430000;161301;1867;796
1613949432000;142781;1638;658
1613949434000;165859;1842;297
1613949436000;158823;1863;139
1613949438000;98685;1280;5
1613949440000;156802;1757;0
1613949442000;212903;1717;0
1613949444000;164891;1619;0
1613949446000;226839;2288;1
1613949448000;83251;1186;655
1613949450000;124933;1416;0
1613949452000;175880;1331;0
1613949454000;214572;1862;0
1613949456000;216832;1738;0
1613949458000;161858;1574;20
1613949460000;268678;2082;0
1613949462000;164318;1790;122
1613949464000;289325;2229;1
1613949466000;122591;1730;587
1613949468000;239094;1834;318
1613949470000;182974;1678;158
1613949472000;227023;1948;0
1613949474000;121002;1438;201
1613949476000;264804;1977;0
1613949478000;132026;1479;49
1613949480000;211882;1896;0
1613949482000;151994;1492;0
1613949484000;147062;1333;0
1613949486000;185556;2911;0
1613949488000;221338;1585;911
1613949490000;188523;1513;496
1613949492000;191343;1553;0
1613949494000;181137;1355;0
1613949496000;279059;1868;0
1613949498000;356143;2175;0
1613949500000;205395;1964;464
1613949502000;245770;1982;429
1613949504000;223218;3140;410
1613949506000;185885;1983;1554
1613949508000;180714;1718;1525
1613949510000;127083;1490;1255
1613949512000;163787;1394;744
1613949514000;184545;1657;139
1613949516000;241684;1824;0
1613949518000;175795;1618;72
1613949520000;299828;2037;1
1613949522000;172927;1747;147
1613949524000;326870;2434;1
1613949526000;156371;2929;752
1613949528000;224781;1970;1678
1613949530000;274982;2038;1549
1613949532000;112550;1188;1588
1613949534000;171751;2794;730
1613949536000;120862;1345;1668
1613949538000;188226;1737;868
1613949540000;106308;1204;753
1613949542000;179519;1464;0
1613949544000;154834;1339;0
1613949546000;195636;2838;0
1613949548000;233108;1883;847
1613949550000;177764;1893;712
1613949552000;180823;1674;620
1613949554000;181328;1653;296
1613949556000;233096;1769;0
1613949558000;170471;1601;120
1613949560000;295953;1985;0
1613949562000;168204;1786;131
1613949564000;304835;2568;0
1613949566000;157152;2949;915
1613949568000;187185;1614;1860
1613949570000;274108;1990;1158
1613949572000;79132;1174;1466
1613949574000;192084;1638;638
1613949576000;178228;1542;276
1613949578000;226642;1735;0
1613949580000;179931;1593;1
1613949582000;253653;1823;1
1613949584000;275541;1915;0
1613949586000;222494;3376;157
1613949588000;263335;2241;1532
1613949590000;258750;1924;1779
1613949592000;155408;1540;1490
1613949594000;191929;1568;1093
1613949596000;138437;1340;809
1613949598000;191202;1623;151
1613949600000;240357;1765;0
1613949602000;168517;1518;0
1613949604000;267249;2046;1
1613949606000;224620;2146;40
1613949608000;245089;1691;176
1613949610000;242490;1613;1
1613949612000;230546;1667;0
1613949614000;358588;2033;0
1613949616000;221468;1833;111
1613949618000;400304;2223;0
1613949620000;191195;1544;586
1613949622000;297607;2038;127
1613949624000;269980;1937;165
1613949626000;272006;3534;106
1613949628000;278419;1919;1635
1613949630000;294777;2033;1488
1613949632000;161486;1385;1563
1613949634000;236460;1738;952
1613949636000;195970;2370;715
1613949638000;217811;1883;1083
1613949640000;224268;1770;966
1613949642000;169357;1538;737
1613949644000;215840;1793;277
1613949646000;213024;2244;63
1613949648000;225669;1657;312
1613949650000;171587;1426;0
1613949652000;243760;1693;1
1613949654000;279120;1796;0
1613949656000;249510;1748;0
1613949658000;247159;1985;121
1613949660000;271708;1984;102
1613949662000;259773;1940;82
1613949664000;274214;2027;23
1613949666000;267592;3287;48
1613949668000;234015;1813;1327
1613949670000;229174;1938;1153
1613949672000;171629;1617;1093
1613949674000;195790;1796;709
1613949676000;208308;1983;506
1613949678000;196361;1936;490
1613949680000;201039;1714;426
1613949682000;195921;1700;134
1613949684000;260709;1903;0
1613949686000;181783;2955;157
1613949688000;258110;1809;1110
1613949690000;239950;1801;922
1613949692000;139948;1388;723
1613949694000;235371;1902;110
1613949696000;202330;2013;8
1613949698000;231679;1765;18
1613949700000;256849;2015;0
1613949702000;209825;1741;255
1613949704000;255160;1997;1
1613949706000;221202;3164;0
1613949708000;239504;1950;1165
1613949710000;156234;1629;1119
1613949712000;168526;1572;747
1613949714000;190539;1816;319
1613949716000;170451;1863;131
1613949718000;202084;1800;0
1613949720000;225417;1877;0
1613949722000;179810;1764;106
1613949724000;264492;2255;0
1613949726000;164323;3065;546
1613949728000;223792;1787;1608
1613949730000;237103;2076;1362
1613949732000;94507;1173;1474
1613949734000;216057;1863;646
1613949736000;161836;1724;510
1613949738000;172161;1578;232
1613949740000;220648;1655;1
1613949742000;213799;1673;1
1613949744000;160601;1422;28
1613949746000;209456;1933;0
1613949748000;343888;2407;0
1613949750000;173109;1554;755
1613949752000;244384;2083;303
1613949754000;236784;1888;394
1613949756000;218536;1700;282
1613949758000;236366;1925;1
1613949760000;298064;2010;0
1613949762000;196609;1709;392
1613949764000;275679;2215;96
1613949766000;235577;2896;315
1613949768000;233994;1778;1209
1613949770000;234554;1808;951
1613949772000;178628;1573;770
1613949774000;232850;1801;341
1613949776000;220285;1709;171
1613949778000;287868;1940;0
1613949780000;201106;3197;234
1613949782000;271115;1970;1433
1613949784000;281721;2223;1402
1613949786000;131985;2550;1621
1613949788000;280240;1981;2084
1613949790000;172160;1563;2161
1613949792000;113342;1232;1717
1613949794000;211485;1756;798
1613949796000;93317;1214;709
1613949798000;233008;1665;0
1613949800000;139344;1409;43
1613949802000;250403;1834;0
1613949804000;241448;1776;0
1613949806000;218653;3082;17
1613949808000;255797;1800;1099
1613949810000;219915;1951;902
1613949812000;152222;1418;852
1613949814000;235495;1787;270
1613949816000;211727;1753;49
1613949818000;288466;2060;0
1613949820000;183313;1584;287
1613949822000;304797;1985;0
1613949824000;160692;1539;288
1613949826000;317322;2604;0
1613949828000;162420;1504;846
1613949830000;217579;1802;351
1613949832000;216085;1817;150
1613949834000;222619;1763;1
1613949836000;282941;2084;0
1613949838000;200874;1761;261
1613949840000;249250;1937;0
1613949842000;264731;3085;0
1613949844000;134289;1465;1458
1613949846000;275284;3621;920
1613949848000;162311;1329;2542
1613949850000;153538;1454;1872
1613949852000;179960;1407;1002
1613949854000;144665;1573;733
1613949856000;195277;1592;308
1613949858000;229944;1678;0
1613949860000;190411;1618;0
1613949862000;314609;1975;1
1613949864000;188413;1683;9
1613949866000;350963;2493;0
1613949868000;175385;1516;598
1613949870000;231020;1837;94
1613949872000;280426;1928;0
1613949874000;199159;1756;281
1613949876000;276415;2772;36
1613949878000;236443;1836;812
1613949880000;183675;1642;646
1613949882000;188590;1642;290
1613949884000;247045;1850;0
1613949886000;167788;2402;178
1613949888000;203226;1699;580
1613949890000;134154;1379;280
1613949892000;263819;1799;1
1613949894000;216286;1723;0
1613949896000;234803;1871;30
1613949898000;311440;2171;0
1613949900000;200368;1727;501
1613949902000;269713;1977;227
1613949904000;239739;2491;208
1613949906000;227955;3397;697
1613949908000;248050;2027;2075
1613949910000;189886;1632;2120
1613949912000;142224;1640;1748
1613949914000;212515;1777;1187
1613949916000;143381;1527;1170
1613949918000;156643;1592;697
1613949920000;191483;1682;290
1613949922000;176958;1696;0
1613949924000;255650;1928;0
1613949926000;167558;3049;73
1613949928000;251512;1904;1122
1613949930000;221843;2141;1029
1613949932000;142584;1443;1168
1613949934000;207183;1803;612
1613949936000;180970;1541;414
1613949938000;243771;1748;0
1613949940000;174750;1530;133
1613949942000;262933;1838;1
1613949944000;203516;1662;0
1613949946000;217992;2234;0
1613949948000;204884;1901;235
1613949950000;229005;1892;138
1613949952000;206305;2029;24
1613949954000;232234;1807;52
1613949956000;255226;1817;0
1613949958000;185568;1693;87
1613949960000;288032;2135;0
1613949962000;162039;1985;328
1613949964000;266775;2323;315
1613949966000;199154;3151;635
1613949968000;187779;1795;1786
1613949970000;258212;1841;1388
1613949972000;93029;1193;1419
1613949974000;177970;1548;615
1613949976000;190805;1626;167
1613949978000;235758;1663;0
1613949980000;232577;1701;1
1613949982000;226974;1794;20
1613949984000;324949;2165;0
1613949986000;205424;2969;402
1613949988000;262485;2325;1368
1613949990000;212004;1744;1692
1613949992000;186774;1852;1319
1613949994000;155871;1578;1289
1613949996000;198698;1685;866
1613949998000;174651;1668;552
1613950000000;194172;1816;218
1613950002000;203703;1857;34
1613950004000;247906;1674;0
1613950006000;175294;2144;0
1613950008000;277202;1863;143
1613950010000;205626;1603;4
1613950012000;311984;1911;1
1613950014000;262146;1954;0
1613950016000;254153;1752;313
1613950018000;272296;1932;53
1613950020000;208327;1729;0
1613950022000;350212;2100;0
1613950024000;193067;1733;243
1613950026000;240853;3222;0
1613950028000;234887;1839;1198
1613950030000;206011;1768;1061
1613950032000;168303;1775;829
1613950034000;186503;1513;606
1613950036000;213146;1889;116
1613950038000;215418;1789;5
1613950040000;248024;2111;0
1613950042000;203136;1724;336
1613950044000;235755;1866;54
1613950046000;277205;3310;0
1613950048000;201377;1672;1644
1613950050000;288301;1998;1249
1613950052000;132740;1258;1315
1613950054000;160803;1525;574
1613950056000;175386;1639;97
1613950058000;270559;1744;1
1613950060000;215343;1622;0
1613950062000;309783;2072;0
1613950064000;212648;1781;410
1613950066000;285064;3653;189
1613950068000;241216;1892;1843
1613950070000;278712;2284;1474
1613950072000;153726;1472;1860
1613950074000;154979;1738;1491
1613950076000;211529;1899;1231
1613950078000;166984;1536;1128
1613950080000;161489;1818;667
1613950082000;194400;1838;481
1613950084000;178276;1621;324
1613950086000;228577;2399;0
1613950088000;170431;1430;764
1613950090000;204082;2095;188
1613950092000;210012;1809;288
1613950094000;202790;1746;97
1613950096000;261977;1915;0
1613950098000;183984;1607;160
1613950100000;299490;1959;1
1613950102000;158326;1431;140
1613950104000;234145;1690;0
1613950106000;217729;3352;1
1613950108000;229603;1928;1461
1613950110000;214658;1926;1397
1613950112000;141363;1471;1321
1613950114000;183242;2129;790
1613950116000;215708;1947;921
1613950118000;164713;1614;868
1613950120000;173511;1573;482
1613950122000;193713;1971;52
1613950124000;204336;1836;25
1613950126000;239536;3484;0
1613950128000;153285;1456;1756
1613950130000;249147;1801;915
1613950132000;96917;1324;1012
1613950134000;183249;1800;336
1613950136000;203892;1684;136
1613950138000;199797;1458;0
1613950140000;219202;1802;0
1613950142000;283340;1811;0
1613950144000;180346;1572;124
1613950146000;310353;3265;1
1613950148000;188915;1615;1379
1613950150000;223407;1822;982
1613950152000;193507;1734;817
1613950154000;208149;1812;550
1613950156000;214136;1821;360
1613950158000;212381;2044;184
1613950160000;223914;2060;229
1613950162000;211699;1795;285
1613950164000;206050;1882;80
1613950166000;194121;2140;0
1613950168000;235373;1830;136
1613950170000;191135;1619;1
1613950172000;287661;1886;0
1613950174000;232850;1915;0
1613950176000;221606;1682;264
1613950178000;336041;2276;0
1613950180000;154228;1396;735
1613950182000;250084;1864;134
1613950184000;199221;1863;0
1613950186000;298567;3193;0
1613950188000;172099;1515;1460
1613950190000;212557;2068;974
1613950192000;184707;1757;1043
1613950194000;196521;1767;803
1613950196000;186731;1738;564
1613950198000;196588;1705;306
1613950200000;203612;1822;9
1613950202000;263363;1897;0
1613950204000;159877;1622;148
1613950206000;255091;156;0
1613950208000;1010475;72;0
1613950210000;481998;82;0
1613950212000;0;392;0
1613950214000;0;820;1
1613950216000;0;790;0
